ma_id,review_id,audit_score,consistency_score,robustness_score,stability_score,power_score,final_score,grade,grade_label,percentile_rank
CD003743_pub3_data__A5,CD003743,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD003743_pub3_data__A6,CD003743,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD003743_pub3_data__A7,CD003743,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD003743_pub3_data__A8,CD003743,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD011120_pub3_data__A2,CD011120,72.0,100.0,40.0,99.8,75.0,77,B,Moderately Trustworthy,81.3
CD003743_pub3_data__A9,CD003743,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD013614_pub2_data__A34,CD013614,84.0,100.0,50.0,99.9,50.0,77,B,Moderately Trustworthy,81.3
CD006742_pub3_data__A1,CD006742,100.0,100.0,40.0,70.6,75.0,77,B,Moderately Trustworthy,81.3
CD015820_pub2_data__A1,CD015820,100.0,100.0,40.0,72.5,75.0,77,B,Moderately Trustworthy,81.3
CD015373_pub2_data__A8,CD015373,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD015395_pub3_data__A4,CD015395,80.0,100.0,30.0,99.4,75.0,77,B,Moderately Trustworthy,81.3
CD015395_pub3_data__A5,CD015395,92.0,100.0,70.0,99.4,25.0,77,B,Moderately Trustworthy,81.3
CD015395_pub3_data__A6,CD015395,92.0,100.0,70.0,99.4,25.0,77,B,Moderately Trustworthy,81.3
CD015395_pub3_data__A7,CD015395,92.0,100.0,70.0,99.4,25.0,77,B,Moderately Trustworthy,81.3
CD015395_pub3_data__A8,CD015395,92.0,100.0,70.0,99.4,25.0,77,B,Moderately Trustworthy,81.3
CD005951_pub5_data__A7,CD005951,92.0,100.0,70.0,99.1,25.0,77,B,Moderately Trustworthy,81.3
CD011600_pub3_data__A8,CD011600,92.0,100.0,70.0,99.3,25.0,77,B,Moderately Trustworthy,81.3
CD013614_pub2_data__A41,CD013614,52.0,100.0,60.0,99.9,75.0,77,B,Moderately Trustworthy,81.3
CD013429_pub2_data__A6,CD013429,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD007374_pub3_data__A2,CD007374,72.0,100.0,40.0,99.9,75.0,77,B,Moderately Trustworthy,81.3
CD015192_pub2_data__A5,CD015192,92.0,100.0,70.0,98.8,25.0,77,B,Moderately Trustworthy,81.3
CD015192_pub2_data__A6,CD015192,92.0,100.0,70.0,98.8,25.0,77,B,Moderately Trustworthy,81.3
CD013425_pub2_data__A9,CD013425,44.0,100.0,40.0,99.7,100.0,77,B,Moderately Trustworthy,81.3
CD003743_pub3_data__A14,CD003743,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD005951_pub5_data__A8,CD005951,92.0,100.0,70.0,99.1,25.0,77,B,Moderately Trustworthy,81.3
CD005951_pub5_data__A9,CD005951,92.0,100.0,70.0,99.1,25.0,77,B,Moderately Trustworthy,81.3
CD016031_data__A19,CD016031,80.0,100.0,10.0,97.0,100.0,77,B,Moderately Trustworthy,81.3
CD016031_data__A3,CD016031,92.0,100.0,70.0,97.0,25.0,77,B,Moderately Trustworthy,81.3
CD016031_data__A4,CD016031,92.0,100.0,70.0,97.0,25.0,77,B,Moderately Trustworthy,81.3
CD007784_pub3_data__A9,CD007784,84.0,100.0,50.0,99.9,50.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A24,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD013874_pub3_data__A10,CD013874,72.0,100.0,40.0,99.5,75.0,77,B,Moderately Trustworthy,81.3
CD013844_pub2_data__A6,CD013844,92.0,100.0,90.0,3.8,100.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A27,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A28,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A29,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD009679_pub3_data__A9,CD009679,100.0,100.0,40.0,97.5,50.0,77,B,Moderately Trustworthy,81.3
CD011689_pub4_data__A19,CD011689,64.0,100.0,20.0,100.0,100.0,77,B,Moderately Trustworthy,81.3
CD015854_data__A9,CD015854,92.0,100.0,70.0,98.6,25.0,77,B,Moderately Trustworthy,81.3
CD010779_pub2_data__A3,CD010779,92.0,100.0,70.0,98.7,25.0,77,B,Moderately Trustworthy,81.3
CD015087_pub2_data__A1,CD015087,92.0,100.0,40.0,77.6,75.0,77,B,Moderately Trustworthy,81.3
CD011600_pub3_data__A3,CD011600,80.0,100.0,30.0,99.3,75.0,77,B,Moderately Trustworthy,81.3
CD013874_pub3_data__A5,CD013874,52.0,65.0,70.0,99.5,100.0,77,B,Moderately Trustworthy,81.3
CD013874_pub3_data__A6,CD013874,80.0,90.0,40.0,99.5,75.0,77,B,Moderately Trustworthy,81.3
CD011762_pub2_data__A5,CD011762,44.0,100.0,40.0,100.0,100.0,77,B,Moderately Trustworthy,81.3
CD013631_pub2_data__A6,CD013631,92.0,100.0,50.0,90.7,50.0,77,B,Moderately Trustworthy,81.3
CD001533_pub7_data__A4,CD001533,52.0,100.0,50.0,82.1,100.0,77,B,Moderately Trustworthy,81.3
CD001533_pub7_data__A5,CD001533,72.0,100.0,30.0,82.1,100.0,77,B,Moderately Trustworthy,81.3
CD016031_data__A10,CD016031,100.0,100.0,40.0,97.0,50.0,77,B,Moderately Trustworthy,81.3
CD016031_data__A12,CD016031,92.0,100.0,70.0,97.0,25.0,77,B,Moderately Trustworthy,81.3
CD011762_pub2_data__A8,CD011762,44.0,100.0,40.0,100.0,100.0,77,B,Moderately Trustworthy,81.3
CD013874_pub3_data__A3,CD013874,72.0,45.0,70.0,99.5,100.0,77,B,Moderately Trustworthy,81.3
CD010216_pub9_data__A18,CD010216,80.0,100.0,30.0,100.0,75.0,77,B,Moderately Trustworthy,81.3
CD010216_pub9_data__A19,CD010216,92.0,100.0,70.0,100.0,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A30,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A31,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD010441_pub3_data__A4,CD010441,100.0,100.0,50.0,58.7,75.0,77,B,Moderately Trustworthy,81.3
CD014935_pub2_data__A11,CD014935,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD014935_pub2_data__A8,CD014935,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD015514_pub2_data__A1,CD015514,92.0,100.0,70.0,99.5,25.0,77,B,Moderately Trustworthy,81.3
CD015514_pub2_data__A3,CD015514,92.0,100.0,70.0,99.5,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A32,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A33,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A34,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A35,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A36,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A37,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD007374_pub3_data__A11,CD007374,52.0,100.0,60.0,99.9,75.0,77,B,Moderately Trustworthy,81.3
CD014967_pub2_data__A10,CD014967,84.0,100.0,50.0,100.0,50.0,77,B,Moderately Trustworthy,81.3
CD015636_pub2_data__A1,CD015636,80.0,100.0,30.0,99.6,75.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A38,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A40,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A12,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A17,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD015373_pub2_data__A17,CD015373,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD015373_pub2_data__A18,CD015373,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD015373_pub2_data__A19,CD015373,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A19,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A20,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A21,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011885_pub2_data__A23,CD011885,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD011858_pub2_data__A5,CD011858,92.0,100.0,50.0,93.8,50.0,77,B,Moderately Trustworthy,81.3
CD015551_pub2_data__A1,CD015551,80.0,100.0,30.0,99.8,75.0,77,B,Moderately Trustworthy,81.3
CD015551_pub2_data__A3,CD015551,80.0,100.0,30.0,99.8,75.0,77,B,Moderately Trustworthy,81.3
CD015215_pub2_data__A54,CD015215,92.0,100.0,50.0,90.8,50.0,77,B,Moderately Trustworthy,81.3
CD015215_pub2_data__A9,CD015215,80.0,100.0,40.0,90.8,75.0,77,B,Moderately Trustworthy,81.3
CD014967_pub2_data__A15,CD014967,84.0,100.0,50.0,100.0,50.0,77,B,Moderately Trustworthy,81.3
CD006257_pub2_data__A17,CD006257,92.0,100.0,70.0,99.9,25.0,77,B,Moderately Trustworthy,81.3
CD014967_pub2_data__A9,CD014967,84.0,100.0,50.0,100.0,50.0,77,B,Moderately Trustworthy,81.3
CD009679_pub3_data__A10,CD009679,92.0,100.0,70.0,97.5,25.0,77,B,Moderately Trustworthy,81.3
CD009679_pub3_data__A12,CD009679,92.0,100.0,70.0,97.5,25.0,77,B,Moderately Trustworthy,81.3
CD001533_pub7_data__A2,CD001533,52.0,100.0,50.0,82.1,100.0,77,B,Moderately Trustworthy,81.3
CD013284_pub2_data__A2,CD013284,92.0,100.0,30.0,85.5,75.0,77,B,Moderately Trustworthy,81.3
CD013284_pub2_data__A3,CD013284,92.0,100.0,30.0,85.5,75.0,77,B,Moderately Trustworthy,81.3
CD014960_pub2_data__A8,CD014960,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD014960_pub2_data__A9,CD014960,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD004661_pub4_data__A24,CD004661,92.0,100.0,70.0,100.0,25.0,77,B,Moderately Trustworthy,81.3
CD011858_pub2_data__A1,CD011858,52.0,100.0,40.0,93.8,100.0,77,B,Moderately Trustworthy,81.3
CD011858_pub2_data__A6,CD011858,92.0,100.0,50.0,93.8,50.0,77,B,Moderately Trustworthy,81.3
CD011858_pub2_data__A7,CD011858,92.0,100.0,50.0,93.8,50.0,77,B,Moderately Trustworthy,81.3
CD011858_pub2_data__A8,CD011858,92.0,100.0,50.0,93.8,50.0,77,B,Moderately Trustworthy,81.3
CD011858_pub2_data__A9,CD011858,92.0,100.0,50.0,93.8,50.0,77,B,Moderately Trustworthy,81.3
CD013284_pub2_data__A12,CD013284,92.0,100.0,30.0,85.5,75.0,77,B,Moderately Trustworthy,81.3
CD009298_pub3_data__A36,CD009298,84.0,100.0,80.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD009298_pub3_data__A39,CD009298,84.0,100.0,80.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD009298_pub3_data__A40,CD009298,84.0,100.0,80.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD014960_pub2_data__A4,CD014960,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD014960_pub2_data__A5,CD014960,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD014960_pub2_data__A6,CD014960,92.0,100.0,70.0,98.3,25.0,77,B,Moderately Trustworthy,81.3
CD009679_pub3_data__A1,CD009679,80.0,100.0,10.0,97.5,100.0,77,B,Moderately Trustworthy,81.3
CD010216_pub9_data__A13,CD010216,92.0,100.0,70.0,100.0,25.0,77,B,Moderately Trustworthy,81.3
CD010216_pub9_data__A14,CD010216,92.0,100.0,70.0,100.0,25.0,77,B,Moderately Trustworthy,81.3
CD016147_data__A10,CD016147,92.0,100.0,80.0,90.0,25.0,77,B,Moderately Trustworthy,81.3
CD016278_data__A13,CD016278,92.0,100.0,80.0,87.1,25.0,77,B,Moderately Trustworthy,81.3
CD011575_pub3_data__A9,CD011575,92.0,100.0,70.0,96.1,25.0,77,B,Moderately Trustworthy,81.3
CD011600_pub3_data__A11,CD011600,92.0,100.0,70.0,99.3,25.0,77,B,Moderately Trustworthy,81.3
CD011600_pub3_data__A17,CD011600,92.0,100.0,70.0,99.3,25.0,77,B,Moderately Trustworthy,81.3
CD016211_data__A15,CD016211,92.0,100.0,70.0,99.7,25.0,77,B,Moderately Trustworthy,81.3
CD000143_pub2_data__A3,CD000143,92.0,100.0,70.0,99.8,25.0,77,B,Moderately Trustworthy,81.3
CD000143_pub2_data__A5,CD000143,92.0,100.0,70.0,99.8,25.0,77,B,Moderately Trustworthy,81.3
CD009749_pub3_data__A9,CD009749,84.0,100.0,50.0,99.9,50.0,77,B,Moderately Trustworthy,81.3
CD000143_pub2_data__A7,CD000143,92.0,100.0,70.0,99.8,25.0,77,B,Moderately Trustworthy,81.3
CD000143_pub2_data__A8,CD000143,92.0,100.0,70.0,99.8,25.0,77,B,Moderately Trustworthy,81.3
CD011575_pub3_data__A6,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD010216_pub9_data__A16,CD010216,92.0,100.0,40.0,100.0,50.0,76,B,Moderately Trustworthy,78.2
CD009749_pub3_data__A7,CD009749,84.0,70.0,50.0,99.9,75.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A5,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A4,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A3,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A21,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A20,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD015968_data__A17,CD015968,92.0,100.0,80.0,84.6,25.0,76,B,Moderately Trustworthy,78.2
CD015968_data__A16,CD015968,92.0,100.0,80.0,84.6,25.0,76,B,Moderately Trustworthy,78.2
CD015968_data__A15,CD015968,92.0,100.0,80.0,84.6,25.0,76,B,Moderately Trustworthy,78.2
CD015968_data__A14,CD015968,92.0,100.0,80.0,84.6,25.0,76,B,Moderately Trustworthy,78.2
CD015968_data__A13,CD015968,92.0,100.0,80.0,84.6,25.0,76,B,Moderately Trustworthy,78.2
CD011600_pub3_data__A16,CD011600,92.0,100.0,40.0,99.3,50.0,76,B,Moderately Trustworthy,78.2
CD016278_data__A12,CD016278,92.0,100.0,50.0,87.1,50.0,76,B,Moderately Trustworthy,78.2
CD016147_data__A12,CD016147,92.0,100.0,50.0,90.0,50.0,76,B,Moderately Trustworthy,78.2
CD016147_data__A11,CD016147,92.0,100.0,50.0,90.0,50.0,76,B,Moderately Trustworthy,78.2
CD010216_pub9_data__A15,CD010216,92.0,100.0,40.0,100.0,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A7,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD004661_pub4_data__A14,CD004661,52.0,100.0,30.0,100.0,100.0,76,B,Moderately Trustworthy,78.2
CD014960_pub2_data__A3,CD014960,92.0,100.0,40.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD004661_pub4_data__A10,CD004661,52.0,100.0,30.0,100.0,100.0,76,B,Moderately Trustworthy,78.2
CD004661_pub4_data__A6,CD004661,52.0,100.0,30.0,100.0,100.0,76,B,Moderately Trustworthy,78.2
CD015536_pub2_data__A10,CD015536,52.0,100.0,30.0,99.9,100.0,76,B,Moderately Trustworthy,78.2
CD004661_pub4_data__A26,CD004661,84.0,100.0,70.0,100.0,25.0,76,B,Moderately Trustworthy,78.2
CD004661_pub4_data__A25,CD004661,92.0,100.0,40.0,100.0,50.0,76,B,Moderately Trustworthy,78.2
CD014965_pub2_data__A21,CD014965,84.0,100.0,70.0,99.7,25.0,76,B,Moderately Trustworthy,78.2
CD014965_pub2_data__A17,CD014965,84.0,100.0,70.0,99.7,25.0,76,B,Moderately Trustworthy,78.2
CD004992_pub4_data__A1,CD004992,84.0,100.0,80.0,68.5,50.0,76,B,Moderately Trustworthy,78.2
CD009679_pub3_data__A11,CD009679,92.0,100.0,40.0,97.5,50.0,76,B,Moderately Trustworthy,78.2
CD006257_pub2_data__A12,CD006257,32.0,100.0,50.0,99.9,100.0,76,B,Moderately Trustworthy,78.2
CD004661_pub4_data__A18,CD004661,92.0,100.0,40.0,100.0,50.0,76,B,Moderately Trustworthy,78.2
CD004661_pub4_data__A17,CD004661,92.0,100.0,40.0,100.0,50.0,76,B,Moderately Trustworthy,78.2
CD013764_pub2_data__A2,CD013764,100.0,100.0,30.0,73.7,75.0,76,B,Moderately Trustworthy,78.2
CD013758_pub2_data__A7,CD013758,92.0,100.0,40.0,99.7,50.0,76,B,Moderately Trustworthy,78.2
CD015229_pub2_data__A7,CD015229,44.0,100.0,60.0,99.7,75.0,76,B,Moderately Trustworthy,78.2
CD007491_pub3_data__A1,CD007491,92.0,100.0,40.0,99.8,50.0,76,B,Moderately Trustworthy,78.2
CD011535_pub7_data__A5,CD011535,40.0,100.0,40.0,99.9,100.0,76,B,Moderately Trustworthy,78.2
CD015551_pub2_data__A4,CD015551,92.0,100.0,40.0,99.8,50.0,76,B,Moderately Trustworthy,78.2
CD015350_pub2_data__A2,CD015350,84.0,100.0,50.0,98.2,50.0,76,B,Moderately Trustworthy,78.2
CD011885_pub2_data__A16,CD011885,92.0,100.0,40.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD011885_pub2_data__A14,CD011885,92.0,100.0,40.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD011885_pub2_data__A11,CD011885,92.0,100.0,40.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A19,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A17,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A16,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A15,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A14,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A13,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011575_pub3_data__A12,CD011575,92.0,100.0,40.0,96.1,50.0,76,B,Moderately Trustworthy,78.2
CD011535_pub7_data__A8,CD011535,40.0,100.0,40.0,99.9,100.0,76,B,Moderately Trustworthy,78.2
CD013745_pub2_data__A4,CD013745,92.0,100.0,80.0,7.0,100.0,76,B,Moderately Trustworthy,78.2
CD013758_pub2_data__A24,CD013758,92.0,100.0,40.0,99.7,50.0,76,B,Moderately Trustworthy,78.2
CD013758_pub2_data__A22,CD013758,92.0,100.0,40.0,99.7,50.0,76,B,Moderately Trustworthy,78.2
CD013758_pub2_data__A12,CD013758,72.0,100.0,10.0,99.7,100.0,76,B,Moderately Trustworthy,78.2
CD007491_pub3_data__A5,CD007491,92.0,100.0,40.0,99.8,50.0,76,B,Moderately Trustworthy,78.2
CD015373_pub2_data__A5,CD015373,92.0,100.0,40.0,99.7,50.0,76,B,Moderately Trustworthy,78.2
CD014960_pub2_data__A2,CD014960,92.0,100.0,40.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD010290_pub4_data__A7,CD010290,60.0,100.0,20.0,99.9,100.0,76,B,Moderately Trustworthy,78.2
CD010216_pub9_data__A17,CD010216,92.0,100.0,40.0,100.0,50.0,76,B,Moderately Trustworthy,78.2
CD016031_data__A11,CD016031,92.0,100.0,40.0,97.0,50.0,76,B,Moderately Trustworthy,78.2
CD009298_pub3_data__A31,CD009298,84.0,100.0,50.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD015968_data__A11,CD015968,92.0,100.0,80.0,84.6,25.0,76,B,Moderately Trustworthy,78.2
CD015968_data__A10,CD015968,92.0,100.0,80.0,84.6,25.0,76,B,Moderately Trustworthy,78.2
CD011762_pub2_data__A4,CD011762,60.0,100.0,20.0,100.0,100.0,76,B,Moderately Trustworthy,78.2
CD011600_pub3_data__A7,CD011600,92.0,100.0,40.0,99.3,50.0,76,B,Moderately Trustworthy,78.2
CD011689_pub4_data__A3,CD011689,52.0,90.0,40.0,100.0,100.0,76,B,Moderately Trustworthy,78.2
CD010779_pub2_data__A1,CD010779,92.0,100.0,40.0,98.7,50.0,76,B,Moderately Trustworthy,78.2
CD016031_data__A17,CD016031,72.0,100.0,10.0,97.0,100.0,76,B,Moderately Trustworthy,78.2
CD015854_data__A4,CD015854,92.0,100.0,40.0,98.6,50.0,76,B,Moderately Trustworthy,78.2
CD007310_pub3_data__A7,CD007310,44.0,100.0,40.0,95.6,100.0,76,B,Moderately Trustworthy,78.2
CD007310_pub3_data__A16,CD007310,84.0,100.0,50.0,95.6,50.0,76,B,Moderately Trustworthy,78.2
CD010216_pub9_data__A4,CD010216,72.0,100.0,10.0,100.0,100.0,76,B,Moderately Trustworthy,78.2
CD004992_pub4_data__A2,CD004992,84.0,100.0,80.0,68.5,50.0,76,B,Moderately Trustworthy,78.2
CD015373_pub2_data__A1,CD015373,92.0,100.0,40.0,99.7,50.0,76,B,Moderately Trustworthy,78.2
CD016031_data__A7,CD016031,92.0,100.0,40.0,97.0,50.0,76,B,Moderately Trustworthy,78.2
CD016031_data__A21,CD016031,92.0,100.0,40.0,97.0,50.0,76,B,Moderately Trustworthy,78.2
CD006536_pub5_data__A6,CD006536,60.0,100.0,20.0,99.7,100.0,76,B,Moderately Trustworthy,78.2
CD013425_pub2_data__A1,CD013425,40.0,100.0,40.0,99.7,100.0,76,B,Moderately Trustworthy,78.2
CD007310_pub3_data__A10,CD007310,24.0,100.0,60.0,95.6,100.0,76,B,Moderately Trustworthy,78.2
CD013396_pub2_data__A1,CD013396,40.0,100.0,40.0,99.8,100.0,76,B,Moderately Trustworthy,78.2
CD013429_pub2_data__A5,CD013429,92.0,100.0,40.0,99.7,50.0,76,B,Moderately Trustworthy,78.2
CD013429_pub2_data__A10,CD013429,92.0,100.0,40.0,99.7,50.0,76,B,Moderately Trustworthy,78.2
CD003774_pub5_data__A3,CD003774,40.0,100.0,40.0,99.9,100.0,76,B,Moderately Trustworthy,78.2
CD011627_pub3_data__A1,CD011627,52.0,100.0,30.0,99.9,100.0,76,B,Moderately Trustworthy,78.2
CD007784_pub3_data__A7,CD007784,72.0,100.0,60.0,99.9,50.0,76,B,Moderately Trustworthy,78.2
CD015514_pub2_data__A7,CD015514,92.0,100.0,40.0,99.5,50.0,76,B,Moderately Trustworthy,78.2
CD014855_pub2_data__A4,CD014855,72.0,100.0,10.0,99.3,100.0,76,B,Moderately Trustworthy,78.2
CD007809_pub3_data__A21,CD007809,92.0,100.0,80.0,81.4,25.0,76,B,Moderately Trustworthy,78.2
CD009298_pub3_data__A29,CD009298,84.0,100.0,50.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD015824_pub2_data__A7,CD015824,100.0,100.0,30.0,76.4,75.0,76,B,Moderately Trustworthy,78.2
CD015373_pub2_data__A13,CD015373,92.0,100.0,40.0,99.7,50.0,76,B,Moderately Trustworthy,78.2
CD015373_pub2_data__A11,CD015373,92.0,100.0,40.0,99.7,50.0,76,B,Moderately Trustworthy,78.2
CD013613_pub2_data__A4,CD013613,100.0,100.0,40.0,92.2,50.0,76,B,Moderately Trustworthy,78.2
CD013613_pub2_data__A3,CD013613,100.0,100.0,40.0,92.2,50.0,76,B,Moderately Trustworthy,78.2
CD013613_pub2_data__A13,CD013613,92.0,100.0,70.0,92.2,25.0,76,B,Moderately Trustworthy,78.2
CD013613_pub2_data__A10,CD013613,100.0,100.0,40.0,92.2,50.0,76,B,Moderately Trustworthy,78.2
CD010966_pub4_data__A4,CD010966,64.0,100.0,20.0,96.0,100.0,76,B,Moderately Trustworthy,78.2
CD003743_pub3_data__A15,CD003743,84.0,100.0,70.0,99.7,25.0,76,B,Moderately Trustworthy,78.2
CD014869_pub2_data__A5,CD014869,92.0,100.0,40.0,99.8,50.0,76,B,Moderately Trustworthy,78.2
CD004703_pub3_data__A4,CD004703,92.0,100.0,40.0,98.8,50.0,76,B,Moderately Trustworthy,78.2
CD004703_pub3_data__A2,CD004703,72.0,100.0,10.0,98.8,100.0,76,B,Moderately Trustworthy,78.2
CD014855_pub2_data__A5,CD014855,72.0,100.0,10.0,99.3,100.0,76,B,Moderately Trustworthy,78.2
CD011885_pub2_data__A42,CD011885,92.0,100.0,40.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD015532_data__A7,CD015532,84.0,100.0,30.0,67.4,100.0,76,B,Moderately Trustworthy,78.2
CD015532_data__A2,CD015532,84.0,100.0,30.0,67.4,100.0,76,B,Moderately Trustworthy,78.2
CD015854_data__A10,CD015854,84.0,100.0,70.0,98.6,25.0,76,B,Moderately Trustworthy,78.2
CD013613_pub2_data__A8,CD013613,100.0,100.0,40.0,92.2,50.0,76,B,Moderately Trustworthy,78.2
CD013613_pub2_data__A7,CD013613,100.0,100.0,40.0,92.2,50.0,76,B,Moderately Trustworthy,78.2
CD013613_pub2_data__A6,CD013613,100.0,100.0,40.0,92.2,50.0,76,B,Moderately Trustworthy,78.2
CD013613_pub2_data__A5,CD013613,100.0,100.0,40.0,92.2,50.0,76,B,Moderately Trustworthy,78.2
CD011885_pub2_data__A54,CD011885,92.0,100.0,40.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD007895_pub3_data__A4,CD007895,92.0,100.0,40.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD007895_pub3_data__A1,CD007895,92.0,100.0,40.0,98.3,50.0,76,B,Moderately Trustworthy,78.2
CD007809_pub3_data__A20,CD007809,92.0,100.0,80.0,81.4,25.0,76,B,Moderately Trustworthy,78.2
CD007809_pub3_data__A19,CD007809,92.0,100.0,80.0,81.4,25.0,76,B,Moderately Trustworthy,78.2
CD007809_pub3_data__A18,CD007809,92.0,100.0,80.0,81.4,25.0,76,B,Moderately Trustworthy,78.2
CD007809_pub3_data__A17,CD007809,92.0,100.0,80.0,81.4,25.0,76,B,Moderately Trustworthy,78.2
CD007809_pub3_data__A16,CD007809,92.0,100.0,80.0,81.4,25.0,76,B,Moderately Trustworthy,78.2
